date,Dir,Spd,Temp,Radiance
2020-01-24 09:00:00,0.3142857142857143,0.134228188,0.8359375,0.16426513
2020-01-24 10:00:00,0.3142857142857143,0.194630872,0.8671875,0.30259366
2020-01-24 11:00:00,0.3142857142857143,0.241610738,0.92578125,0.639769452
2020-01-24 12:00:00,0.34285714285714286,0.261744966,0.9140625,0.631123919
2020-01-24 13:00:00,0.3142857142857143,0.194630872,0.91796875,0.570605187
2020-01-24 14:00:00,0.34285714285714286,0.248322148,0.94140625,0.841498559
2020-01-24 15:00:00,0.3142857142857143,0.214765101,0.89453125,0.530259366
2020-01-24 16:00:00,0.3142857142857143,0.214765101,0.90234375,0.530259366
2020-01-24 17:00:00,0.3142857142857143,0.201342282,0.88671875,0.371757925
2020-01-24 18:00:00,0.3142857142857143,0.22147651,0.8359375,0.187319885
2020-01-24 19:00:00,0.3142857142857143,0.22147651,0.80078125,0.023054755
2020-01-24 20:00:00,0.3142857142857143,0.194630872,0.78515625,0.0
